r1,r2,r3,r4,r5,r6,r7,r8,r9,label
1.166014,0.784258,0.805039,1.486774,1.026498,1.258418,0.31438,0.343542,0.974186,Square
1.085959,0.817157,0.817228,1.328947,1.000087,1.223702,0.316832,0.366337,0.999913,Square
1.213558,0.797127,0.822804,1.522414,1.032211,1.23462,0.287616,0.390468,0.968794,Square
1.166204,0.794742,0.813905,1.4674,1.024113,1.243281,0.311027,0.361429,0.976455,Square
1.174081,0.813138,0.774812,1.443889,0.952867,1.259485,0.293992,0.400722,1.049465,Square
1.2012,0.78449,0.842288,1.531187,1.073676,1.229424,0.30578,0.353135,0.93138,Square
1.155435,0.824621,0.838779,1.401171,1.017169,1.202356,0.275624,0.391606,0.983121,Square
1.14281,0.804847,0.815664,1.419911,1.013441,1.234179,0.302699,0.376441,0.986738,Square
1.21265,0.781705,0.837516,1.551289,1.071397,1.235162,0.313066,0.342173,0.933361,Square
1.164757,0.824518,0.840335,1.412653,1.019184,1.201307,0.310533,0.35619,0.981177,Square
1.13281,0.822889,0.808104,1.376626,0.982034,1.226247,0.309446,0.364821,1.018295,Square
1.163788,0.831125,0.826589,1.400256,0.994542,1.206481,0.272407,0.393963,1.005488,Square
1.147219,0.819049,0.80674,1.400672,0.984972,1.230172,0.296883,0.390352,1.015257,Square
1.193143,0.806973,0.808827,1.47854,1.002297,1.237777,0.295807,0.371008,0.997708,Square
1.207505,0.796364,0.826102,1.516272,1.037342,1.232691,0.308723,0.347575,0.964002,Square
1.177859,0.798444,0.810272,1.475192,1.014813,1.243227,0.285906,0.412158,0.985403,Square
1.128521,0.806298,0.839796,1.399632,1.041546,1.214997,0.320667,0.347525,0.960112,Square
1.171919,0.800433,0.813046,1.464107,1.015758,1.239558,0.303961,0.366175,0.984486,Square
1.15532,0.808211,0.81279,1.429479,1.005666,1.233806,0.296448,0.379502,0.994366,Square
1.188282,0.794558,0.866175,1.495524,1.090134,1.204287,0.315826,0.346247,0.917319,Square
1.1749,0.810376,0.825691,1.449821,1.018899,1.222444,0.309631,0.368271,0.981451,Square
1.144734,0.824608,0.816556,1.388215,0.990235,1.218647,0.29335,0.373318,1.009861,Square
1.16921,0.821995,0.817951,1.422405,0.995081,1.219552,0.293375,0.369766,1.004944,Square
1.22191,0.81053,0.827812,1.507544,1.021322,1.220746,0.305069,0.349292,0.979124,Square
1.247105,0.791256,0.846608,1.576109,1.069955,1.221103,0.320147,0.330693,0.934619,Square
1.023447,0.782504,0.81973,1.307913,1.047572,1.248257,0.279429,0.403944,0.954588,Square
1.135488,0.812264,0.813936,1.39793,1.002059,1.229861,0.310171,0.342828,0.997945,Square
1.193903,0.811584,0.813207,1.471076,1.001999,1.230927,0.30309,0.364618,0.998005,Square
1.141577,0.808313,0.812533,1.412296,1.00522,1.233924,0.291971,0.38693,0.994807,Square
1.154666,0.813452,0.813452,1.419464,1.0,1.229328,0.294771,0.372013,1.0,Square
1.160936,0.805618,0.830488,1.441051,1.030871,1.222415,0.309538,0.359789,0.970053,Square
1.139886,0.802094,0.805846,1.421137,1.004677,1.243827,0.31524,0.359328,0.995345,Square
1.18131,0.815054,0.832841,1.449364,1.021823,1.213669,0.290486,0.387928,0.978643,Square
1.149398,0.806292,0.828747,1.425536,1.027851,1.223213,0.286436,0.407733,0.972904,Square
1.180029,0.799856,0.84489,1.475302,1.056303,1.215993,0.317725,0.347793,0.946698,Square
1.246251,0.810688,0.814549,1.537276,1.004763,1.23059,0.307622,0.353807,0.99526,Square
1.179336,0.780427,0.829378,1.511141,1.062722,1.242386,0.311925,0.33068,0.94098,Square
1.156012,0.783894,0.839989,1.474703,1.071559,1.231615,0.32256,0.328569,0.93322,Square
1.223869,0.791058,0.858315,1.54713,1.085021,1.212582,0.31103,0.329488,0.921641,Square
1.142306,0.837718,0.798234,1.363592,0.952866,1.22253,0.311347,0.377623,1.049465,Square
1.225806,0.787839,0.846901,1.55591,1.074968,1.223436,0.315423,0.334068,0.930261,Square
1.159593,0.801842,0.863529,1.44616,1.076931,1.200934,0.319197,0.333897,0.928565,Square
1.195537,0.825969,0.824389,1.447436,0.998087,1.211859,0.307828,0.367542,1.001917,Square
1.150605,0.811695,0.807565,1.417535,0.994913,1.235132,0.31273,0.374964,1.005113,Square
1.172349,0.808821,0.850217,1.449455,1.05118,1.205518,0.304224,0.359193,0.951312,Square
1.12849,0.813936,0.788619,1.38646,0.968896,1.248007,0.30664,0.365019,1.032103,Square
1.144908,0.788143,0.807295,1.452666,1.024301,1.253574,0.277029,0.404389,0.976276,Square
1.1322,0.827281,0.810212,1.368581,0.979368,1.22138,0.292161,0.379375,1.021067,Square
1.238867,0.798939,0.844814,1.550641,1.05742,1.216728,0.305042,0.375339,0.945698,Square
1.095792,0.789565,0.85412,1.387842,1.08176,1.216778,0.27947,0.389728,0.924419,Square
1.18213,0.819701,0.819095,1.442148,0.99926,1.220408,0.298581,0.394863,1.000741,Square
1.19276,0.802666,0.826294,1.485998,1.029436,1.227777,0.311565,0.342448,0.971405,Square
1.150599,0.824297,0.852837,1.395854,1.034623,1.19251,0.304891,0.376372,0.966535,Square
1.15425,0.78411,0.833361,1.472051,1.062812,1.236498,0.315504,0.352977,0.9409,Square
1.170832,0.791602,0.828687,1.479066,1.046848,1.234347,0.308246,0.356587,0.955248,Square
1.117466,0.831359,0.825292,1.344143,0.992702,1.207255,0.296504,0.369277,1.007352,Square
1.14297,0.805463,0.834281,1.419023,1.035779,1.219703,0.289679,0.380677,0.965457,Square
1.082216,0.816706,0.825859,1.325099,1.011207,1.217608,0.299275,0.369964,0.988917,Square
1.142595,0.809994,0.815614,1.41062,1.006937,1.230309,0.294971,0.378978,0.99311,Square
1.176732,0.832475,0.82082,1.413534,0.985999,1.209706,0.294762,0.376039,1.0142,Square
1.163329,0.841582,0.845639,1.382312,1.004822,1.185381,0.259528,0.447744,0.995202,Square
1.133481,0.810992,0.818608,1.397647,1.009391,1.227295,0.308416,0.352874,0.990696,Square
1.179139,0.792106,0.828647,1.488613,1.046131,1.233994,0.306978,0.349582,0.955903,Square
1.16086,0.797203,0.846414,1.456167,1.06173,1.216829,0.325295,0.325351,0.941859,Square
1.11838,0.78744,0.804528,1.420274,1.021701,1.256307,0.293057,0.385619,0.97876,Square
1.131315,0.809064,0.840116,1.398302,1.038381,1.212724,0.312219,0.350249,0.963037,Square
1.125358,0.818244,0.819249,1.375333,1.001227,1.221379,0.295902,0.363265,0.998774,Square
1.140915,0.776776,0.815944,1.468781,1.050424,1.255713,0.321068,0.340155,0.951997,Square
1.167253,0.803525,0.794425,1.452666,0.988675,1.251604,0.310492,0.353529,1.011455,Square
1.08567,0.790721,0.670373,1.373012,0.847799,1.368837,0.307279,0.349795,1.179525,Square
1.111784,0.82792,0.813953,1.342863,0.983131,1.218121,0.297059,0.381067,1.017159,Square
1.180402,0.81149,0.828003,1.454612,1.02035,1.219889,0.291721,0.409683,0.980056,Square
1.199366,0.817601,0.835458,1.466933,1.02184,1.209878,0.312428,0.36072,0.978626,Square
1.080042,0.795037,0.795037,1.35848,1.0,1.257803,0.31342,0.34372,1.0,Square
1.166851,0.798246,0.827859,1.461769,1.037098,1.229933,0.302388,0.358182,0.964229,Square
1.155449,0.805846,0.806021,1.433833,1.000218,1.240797,0.310994,0.352891,0.999782,Square
1.193321,0.82853,0.810158,1.440287,0.977826,1.220488,0.293556,0.385401,1.022677,Square
1.127682,0.801544,0.822726,1.406887,1.026426,1.231323,0.30817,0.35225,0.974254,Square
1.149938,0.817768,0.83218,1.40619,1.017624,1.212159,0.307532,0.368049,0.982682,Square
1.108058,0.804112,0.696054,1.37799,0.865618,1.333186,0.309667,0.353871,1.155244,Square
1.191773,0.807829,0.797456,1.475278,0.987159,1.245885,0.302172,0.362128,1.013008,Square
1.147272,0.804338,0.824026,1.426355,1.024477,1.228227,0.313212,0.36177,0.976108,Square
1.122898,0.819747,0.819248,1.369811,0.999392,1.22026,0.276493,0.404306,1.000609,Square
1.142731,0.825513,0.847536,1.384268,1.026679,1.195422,0.305601,0.358339,0.974015,Square
1.16796,0.816052,0.840502,1.431232,1.02996,1.207325,0.308266,0.349349,0.970911,Square
1.119788,0.815365,0.817054,1.373359,1.002072,1.225176,0.278126,0.389899,0.997932,Square
1.157515,0.792002,0.836749,1.461505,1.056498,1.227935,0.281558,0.402943,0.946523,Square
1.187886,0.813453,0.791011,1.460301,0.972411,1.246522,0.292957,0.378201,1.028371,Square
1.207803,0.786935,0.895544,1.53482,1.138016,1.188722,0.302293,0.363903,0.878723,Square
1.145826,0.809242,0.834482,1.415926,1.03119,1.216749,0.289679,0.379856,0.969754,Square
1.166614,0.79616,0.842652,1.465301,1.058395,1.220397,0.285678,0.380987,0.944827,Square
1.146055,0.800239,0.826848,1.432141,1.033252,1.229191,0.301237,0.365526,0.967818,Square
1.099929,0.827764,0.827414,1.328796,0.999578,1.208329,0.273144,0.396572,1.000422,Square
1.166233,0.819316,0.833763,1.423422,1.017633,1.209864,0.309975,0.357469,0.982673,Square
1.201509,0.81813,0.837906,1.468605,1.024173,1.207703,0.313446,0.346199,0.976398,Square
1.135781,0.814799,0.821065,1.393939,1.00769,1.222595,0.277227,0.386023,0.992369,Square
1.209178,0.809109,0.836527,1.494457,1.033887,1.215336,0.300812,0.375973,0.967224,Square
1.117001,0.786027,0.839589,1.421071,1.068142,1.230302,0.326361,0.323367,0.936205,Square
1.160315,0.834805,0.813757,1.389924,0.974787,1.213179,0.280548,0.3929,1.025865,Square
1.154758,0.813705,0.843626,1.419136,1.036771,1.20676,0.307734,0.347053,0.964533,Square
1.108078,0.800451,0.819036,1.384318,1.023219,1.234959,0.297005,0.371379,0.977308,Square
1.19701,0.795285,0.830061,1.505133,1.043728,1.230507,0.301562,0.382657,0.958104,Square
1.159236,0.808917,0.821681,1.433071,1.015779,1.226544,0.313235,0.351691,0.984467,Square
1.13829,0.764246,0.813022,1.489429,1.063823,1.268016,0.314335,0.33568,0.940006,Square
1.11087,0.833478,0.799187,1.332813,0.958859,1.224991,0.28352,0.388493,1.042907,Square
1.129968,0.78906,0.829516,1.432044,1.051271,1.235655,0.28353,0.398538,0.951229,Square
1.172723,0.822735,0.804567,1.425395,0.977918,1.229028,0.302239,0.372138,1.022581,Square
1.179351,0.786031,0.814847,1.500387,1.03666,1.249314,0.287587,0.379625,0.964637,Square
1.204891,0.786906,0.846703,1.531174,1.075989,1.224283,0.316497,0.360043,0.929377,Square
1.114876,0.806978,0.881932,1.381544,1.092883,1.184195,0.25641,0.428571,0.915011,Square
1.137437,0.794052,0.823422,1.432446,1.036987,1.236496,0.301567,0.362143,0.964332,Square
1.205602,0.814294,0.809239,1.480549,0.993792,1.231882,0.293762,0.386287,1.006247,Square
1.165537,0.758889,0.853967,1.535846,1.125285,1.240037,0.328859,0.306843,0.888664,Square
1.2,0.762963,0.859547,1.572816,1.12659,1.232658,0.314875,0.32716,0.887634,Square
1.20791,0.789205,0.81806,1.530541,1.036562,1.24435,0.292085,0.38567,0.964727,Square
1.137324,0.82892,0.821609,1.372055,0.99118,1.211733,0.314158,0.357639,1.008899,Square
1.14796,0.772613,0.863434,1.485816,1.117551,1.222459,0.316931,0.326814,0.894814,Square
1.182053,0.795575,0.835999,1.485784,1.050811,1.22581,0.303972,0.353913,0.951646,Square
1.211066,0.804036,0.829207,1.506234,1.031306,1.224558,0.30293,0.369291,0.969645,Square
1.154204,0.822718,0.822718,1.402916,1.0,1.215483,0.310336,0.348161,1.0,Square
1.217232,0.812888,0.844608,1.497415,1.039021,1.206639,0.30407,0.383169,0.962444,Square
1.137285,0.816097,0.822913,1.393566,1.008351,1.220249,0.288165,0.383357,0.991718,Square
1.150612,0.813606,0.856872,1.414214,1.053178,1.197263,0.314421,0.352777,0.949507,Square
1.121834,0.80543,0.82656,1.39284,1.026235,1.225498,0.306669,0.360219,0.974436,Square
1.154607,0.787947,0.846488,1.465337,1.074296,1.223665,0.294415,0.37466,0.930842,Square
1.111557,0.80949,0.784686,1.373157,0.969358,1.254566,0.285123,0.376053,1.03161,Square
1.20512,0.803787,0.805169,1.499303,1.001719,1.243042,0.288762,0.370903,0.998284,Square
1.229314,0.806307,0.832258,1.524623,1.032186,1.22058,0.306959,0.347513,0.968818,Square
1.152501,0.805234,0.847427,1.431262,1.052398,1.210169,0.308824,0.352941,0.950211,Square
1.193882,0.808004,0.879053,1.47757,1.087932,1.185497,0.30904,0.35868,0.919175,Square
1.123039,0.811493,0.796903,1.383916,0.98202,1.243475,0.313973,0.353168,1.018309,Square
1.075212,0.802728,0.79066,1.339448,0.984967,1.255187,0.303932,0.368347,1.015262,Square
1.079864,0.787846,0.795156,1.370654,1.009278,1.263423,0.306406,0.367235,0.990807,Square
1.14561,0.813845,0.814248,1.407651,1.000494,1.228431,0.31031,0.354533,0.999506,Square
1.127422,0.799397,0.831094,1.41034,1.039652,1.226624,0.295846,0.370591,0.961861,Square
1.12429,0.787569,0.829926,1.427545,1.053782,1.23648,0.312073,0.351527,0.948962,Square
1.087315,0.796683,0.802575,1.364802,1.007395,1.25058,0.302645,0.37963,0.992659,Square
1.121274,0.792286,0.830416,1.415238,1.048126,1.232512,0.299169,0.381042,0.954083,Square
1.137337,0.778571,0.854874,1.4608,1.098003,1.224406,0.308662,0.342476,0.910744,Square
1.109959,0.79562,0.810244,1.395086,1.018381,1.245435,0.306804,0.369072,0.981951,Square
1.108932,0.806451,0.794407,1.375077,0.985065,1.24933,0.310924,0.367252,1.015161,Square
1.116702,0.813123,0.810446,1.373349,0.996709,1.231854,0.315145,0.354494,1.003302,Square
1.075704,0.78326,0.806237,1.373367,1.029336,1.258259,0.30093,0.373586,0.971501,Square
1.097982,0.789355,0.822675,1.390987,1.042212,1.240672,0.306962,0.359918,0.959497,Square
1.186098,0.813677,0.805838,1.457702,0.990366,1.234938,0.303609,0.365424,1.009728,Square
1.158017,0.825304,0.811501,1.40314,0.983275,1.221893,0.307519,0.363683,1.01701,Square
1.160096,0.823928,0.823928,1.408007,1.0,1.213699,0.289811,0.372448,1.0,Square
1.16772,0.822835,0.83228,1.419142,1.011478,1.208375,0.311652,0.344172,0.988652,Square
1.175664,0.822277,0.796536,1.429766,0.968695,1.235473,0.306383,0.365796,1.032317,Square
1.125996,0.805966,0.854591,1.397075,1.06033,1.204415,0.31065,0.350172,0.943102,Square
1.223034,0.813368,0.803828,1.503668,0.988272,1.236709,0.295972,0.376895,1.011867,Square
1.217174,0.812773,0.808854,1.497557,0.995177,1.233329,0.296573,0.387049,1.004846,Square
1.173413,0.810216,0.809682,1.448271,0.999341,1.234645,0.307577,0.365641,1.000659,Square
1.187628,0.816193,0.788803,1.455082,0.966441,1.246109,0.299521,0.384275,1.034724,Square
1.252924,0.801757,0.790781,1.562724,0.98631,1.255857,0.290018,0.394433,1.01388,Square
1.179868,0.831026,0.791361,1.419773,0.95227,1.232752,0.292214,0.383377,1.050123,Square
1.152048,0.799206,0.811573,1.441491,1.015474,1.241636,0.281254,0.390996,0.984762,Square
1.200597,0.831907,0.810901,1.443187,0.974749,1.217428,0.298348,0.368329,1.025905,Square
1.20272,0.803465,0.833222,1.496915,1.037035,1.221981,0.301847,0.391417,0.964288,Square
1.135122,0.795124,0.826486,1.427604,1.039443,1.233342,0.307275,0.377168,0.962054,Square
1.152318,0.810063,0.816202,1.422504,1.007578,1.229812,0.311714,0.348785,0.992479,Square
1.164831,0.803601,0.815659,1.449515,1.015005,1.235132,0.301268,0.374609,0.985217,Square
1.15586,0.809542,0.790282,1.427795,0.976209,1.250138,0.295323,0.39268,1.024371,Square
1.182178,0.790998,0.839758,1.494541,1.061645,1.226425,0.308416,0.364641,0.941935,Square
1.157937,0.818961,0.814079,1.41391,0.99404,1.22471,0.270172,0.43164,1.005996,Square
1.177405,0.796825,0.810778,1.47762,1.01751,1.244089,0.306585,0.368905,0.982791,Square
1.213415,0.814942,0.836197,1.488958,1.026082,1.211285,0.296182,0.390047,0.974581,Square
1.180324,0.811856,0.831411,1.453859,1.024087,1.217088,0.302607,0.381947,0.976479,Square
1.176731,0.779226,0.819375,1.510129,1.051525,1.251094,0.31072,0.354932,0.951,Square
1.165638,0.818094,0.818356,1.424821,1.00032,1.222158,0.307336,0.357824,0.99968,Square
1.206533,0.80263,0.834835,1.503224,1.040124,1.2214,0.319331,0.342306,0.961424,Square
1.086615,0.805102,0.826284,1.349662,1.026309,1.225952,0.296371,0.370463,0.974365,Square
1.187817,0.773887,0.816978,1.534872,1.055681,1.257178,0.307456,0.348683,0.947256,Square
1.159901,0.812072,0.822898,1.428322,1.013331,1.223264,0.303443,0.374881,0.986845,Square
1.196568,0.803435,0.829074,1.489315,1.031911,1.225108,0.307218,0.378831,0.969076,Square
1.155701,0.802202,0.828022,1.440661,1.032187,1.226825,0.308151,0.379032,0.968817,Square
1.091989,0.785398,0.812433,1.390364,1.034422,1.251697,0.308761,0.347405,0.966724,Square
1.212472,0.813275,0.77722,1.490852,0.955667,1.25747,0.29646,0.362756,1.04639,Square
1.217702,0.822593,0.806466,1.480321,0.980394,1.227703,0.304708,0.344625,1.019998,Square
1.258009,0.828727,0.799206,1.518003,0.964379,1.228552,0.301293,0.357845,1.036937,Square
1.165391,0.822557,0.821675,1.41679,0.998927,1.216373,0.295662,0.379764,1.001074,Square
1.215895,0.827812,0.801665,1.468805,0.968414,1.227388,0.29794,0.361653,1.032617,Square
1.15887,0.80308,0.818821,1.443032,1.0196,1.233121,0.305972,0.354262,0.980776,Square
1.195891,0.800315,0.853153,1.494276,1.066022,1.209579,0.310583,0.355193,0.938067,Square
1.17196,0.791238,0.835978,1.481173,1.056545,1.229093,0.321629,0.33919,0.946482,Square
1.201178,0.805645,0.844855,1.490952,1.048669,1.211754,0.309492,0.381637,0.95359,Square
1.200076,0.805261,0.831011,1.490294,1.031977,1.222291,0.309629,0.376233,0.969014,Square
1.173246,0.829376,0.824235,1.414612,0.993801,1.209474,0.287821,0.389974,1.006238,Square
1.172077,0.792599,0.82743,1.478776,1.043945,1.234545,0.303846,0.382561,0.957905,Square
1.185883,0.819054,0.828206,1.447869,1.011174,1.214138,0.30877,0.354839,0.98895,Square
1.167538,0.799568,0.84327,1.460212,1.054658,1.217406,0.30089,0.369914,0.948175,Square
1.163868,0.79176,0.82801,1.469976,1.045784,1.234744,0.302753,0.362129,0.95622,Square
1.176442,0.777622,0.840648,1.512872,1.08105,1.235888,0.298111,0.370488,0.925026,Square
1.144844,0.822251,0.808083,1.392329,0.982769,1.226743,0.295846,0.366141,1.017533,Square
1.101699,0.804469,0.810318,1.369474,1.007271,1.238554,0.311425,0.372914,0.992782,Square
1.170368,0.818277,0.815382,1.430283,0.996463,1.224246,0.291265,0.393201,1.00355,Square
1.150376,0.812065,0.804652,1.416606,0.990871,1.237075,0.287582,0.405281,1.009213,Square
1.093594,0.828924,0.787412,1.319294,0.949921,1.237367,0.297806,0.368222,1.052719,Square
1.13824,0.801063,0.789755,1.420912,0.985884,1.257215,0.306874,0.365113,1.014319,Square
1.121877,0.768181,0.825323,1.460433,1.074386,1.255096,0.316228,0.355946,0.930764,Square
1.088293,0.789582,0.838293,1.378314,1.061691,1.228595,0.288192,0.382992,0.941893,Square
1.145933,0.815941,0.789946,1.404431,0.96814,1.245418,0.280995,0.415352,1.032908,Square
1.201132,0.807324,0.852758,1.487794,1.056277,1.20476,0.282723,0.396762,0.946721,Square
1.210832,0.804467,0.851651,1.505136,1.058653,1.207644,0.309687,0.342115,0.944596,Square
1.192671,0.802959,0.842363,1.485345,1.049074,1.215568,0.313819,0.336763,0.953222,Square
1.170314,0.823588,0.830159,1.420994,1.007979,1.209374,0.306216,0.355973,0.992084,Square
1.175389,0.815853,0.833251,1.440688,1.021326,1.21278,0.328322,0.328406,0.979119,Square
1.133111,0.839365,0.831085,1.349961,0.990135,1.197282,0.279829,0.410583,1.009963,Square
1.170973,0.791413,0.856253,1.479598,1.08193,1.213838,0.32861,0.324156,0.924274,Square
1.198708,0.811219,0.830172,1.477663,1.023364,1.218479,0.307076,0.366387,0.977169,Square
1.247437,0.791459,0.867694,1.576123,1.096323,1.205434,0.302163,0.356404,0.91214,Square
1.099856,0.782164,0.800074,1.406169,1.022898,1.264032,0.305886,0.37198,0.977615,Square
1.155349,0.837564,0.834926,1.379415,0.99685,1.195821,0.29621,0.357518,1.00316,Square
1.155162,0.802111,0.8276,1.440151,1.031777,1.227211,0.328349,0.329111,0.969201,Square
1.181007,0.789132,0.841082,1.496589,1.065831,1.226833,0.299661,0.364828,0.938235,Square
1.185723,0.787893,0.859824,1.50493,1.091296,1.213801,0.31627,0.3259,0.916342,Square
1.190919,0.816615,0.824353,1.458359,1.009475,1.218793,0.307591,0.359371,0.990614,Square
1.266448,0.803653,0.842763,1.575865,1.048665,1.21476,0.303439,0.34826,0.953593,Square
1.105341,0.81274,0.812507,1.360019,0.999713,1.230583,0.288808,0.387163,1.000287,Square
1.139487,0.795449,0.826364,1.432507,1.038865,1.233187,0.313457,0.354599,0.962589,Square
1.19606,0.816987,0.817674,1.463989,1.000841,1.223495,0.297989,0.368799,0.99916,Square
1.154608,0.810917,0.824095,1.42383,1.016251,1.223232,0.286666,0.403379,0.984009,Square
